path,block,parcel
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B20/B20_P4__photo1.jpg,B20,P4
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B20/B20_P4__photo2.jpg,B20,P4
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B20/B20_P5__photo1.jpg,B20,P5
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B20/B20_P5__photo2.jpg,B20,P5
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B20/B20_P6__photo1.jpg,B20,P6
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B20/B20_P6__photo2.jpg,B20,P6
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B20/B20_P7__photo1.jpg,B20,P7
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B20/B20_P7__photo2.jpg,B20,P7
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B20/B20_P9__photo1.jpg,B20,P9
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B20/B20_P9__photo2.jpg,B20,P9
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B20/B20_P10__photo1.jpg,B20,P10
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B20/B20_P10__photo2.jpg,B20,P10
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B21/B21_P1__photo1.jpg,B21,P1
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B21/B21_P1__photo2.jpg,B21,P1
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B21/B21_P3__photo1.jpg,B21,P3
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B21/B21_P3__photo2.jpg,B21,P3
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B21/B21_P5__photo1.jpg,B21,P5
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B21/B21_P5__photo2.jpg,B21,P5
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B21/B21_P5__photo3.jpg,B21,P5
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B21/B21_P5__photo4.jpg,B21,P5
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B21/B21_P5__photo5.jpg,B21,P5
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B21/B21_P5__photo6.jpg,B21,P5
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B22/B22_P1__photo1.jpg,B22,P1
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B22/B22_P1__photo2.jpg,B22,P1
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B22/B22_P2__photo1.jpg,B22,P2
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B22/B22_P2__photo2.jpg,B22,P2
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B22/B22_P2__photo3.jpg,B22,P2
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B22/B22_P2__photo4.jpg,B22,P2
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B22/B22_P3__photo1.jpg,B22,P3
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B22/B22_P3__photo2.jpg,B22,P3
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B22/B22_P4__photo1.jpg,B22,P4
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B22/B22_P4__photo2.jpg,B22,P4
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B22/B22_P5__photo1.jpg,B22,P5
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B22/B22_P5__photo2.jpg,B22,P5
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B22/B22_P6__photo1.jpg,B22,P6
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B22/B22_P7__photo1.jpg,B22,P7
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B22/B22_P8__photo1.jpg,B22,P8
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B22/B22_P8__photo2.jpg,B22,P8
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B22/B22_P9__photo1.jpg,B22,P9
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B22/B22_P9__photo2.jpg,B22,P9
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B22/B22_P9__photo3.jpg,B22,P9
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B22/B22_P9__photo4.jpg,B22,P9
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B23/B23_P1__photo1.jpg,B23,P1
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B23/B23_P1__photo2.jpg,B23,P1
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B23/B23_P5__photo1.jpg,B23,P5
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B24/B24_P1__photo1.jpg,B24,P1
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B24/B24_P1__photo2.jpg,B24,P1
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B24/B24_P2__photo1.jpg,B24,P2
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B24/B24_P2__photo2.jpg,B24,P2
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B24/B24_P4__photo1.jpg,B24,P4
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B24/B24_P4__photo2.jpg,B24,P4
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B24/B24_P4__photo3.jpg,B24,P4
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B24/B24_P6__photo1.jpg,B24,P6
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B24/B24_P6__photo2.jpg,B24,P6
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B24/B24_P7__photo1.jpg,B24,P7
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B24/B24_P7__photo2.jpg,B24,P7
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B25/B25_P1__photo1.jpg,B25,P1
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B25/B25_P1__photo2.jpg,B25,P1
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B25/B25_P2__photo1.jpg,B25,P2
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B25/B25_P3__photo1.jpg,B25,P3
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B25/B25_P3__photo2.jpg,B25,P3
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B25/B25_P4__photo1.jpg,B25,P4
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B25/B25_P4__photo2.jpg,B25,P4
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B25/B25_P4A__photo1.jpg,B25,P4A
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B25/B25_P5__photo1.jpg,B25,P5
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B25/B25_P5__photo2.jpg,B25,P5
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B25/B25_P6__photo1.jpg,B25,P6
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B25/B25_P7__photo1.jpg,B25,P7
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B25/B25_P7__photo2.jpg,B25,P7
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B25/B25_P8__photo1.jpg,B25,P8
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B25/B25_P8__photo2.jpg,B25,P8
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B25/B25_P8__photo3.jpg,B25,P8
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B25/B25_P8__photo4.jpg,B25,P8
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B25/B25_P10__photo1.jpg,B25,P10
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B25/B25_P10__photo2.jpg,B25,P10
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B25/B25_P9__photo1.jpg,B25,P9
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B25/B25_P9__photo2.jpg,B25,P9
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B25/B25_P9__photo3.jpg,B25,P9
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B25/B25_P11__photo1.jpg,B25,P11
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B25/B25_P11__photo2.jpg,B25,P11
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B27/B27_P1__photo1.jpg,B27,P1
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B28/B28_P1__photo1.jpg,B28,P1
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B28/B28_P2__photo1.jpg,B28,P2
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B28/B28_P2__photo2.jpg,B28,P2
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B28/B28_P3__photo1.jpg,B28,P3
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B28/B28_P4P5__photo1.jpg,B28,P4
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B28/B28_P4P5__photo1.jpg,B28,P5
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B28/B28_P4P5__photo2.jpg,B28,P4
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B28/B28_P4P5__photo2.jpg,B28,P5
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B28/B28_P4P5__photo3.jpg,B28,P4
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B28/B28_P4P5__photo3.jpg,B28,P5
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B28/B28_P6__photo1.jpg,B28,P6
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B28/B28_P6__photo2.jpg,B28,P6
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B28/B28_P6__photo3.jpg,B28,P6
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B28/B28_P7__photo1.jpg,B28,P7
